run,rank,model_id,model_name,x,mean,sd,n_folds,pr_auc_mean,pr_auc_sd,prevalence,legend
EXP-A1,5,M4,Random Forest,0.88,0.592537,0.081896,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.89,0.583035,0.082263,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.9,0.569281,0.077863,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.91,0.555294,0.072739,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.92,0.542642,0.068731,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.93,0.530318,0.063545,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.94,0.514897,0.059856,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.95,0.505245,0.055208,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.96,0.496642,0.053273,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.97,0.480114,0.044392,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.98,0.469337,0.039796,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,0.99,0.457498,0.040036,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,5,M4,Random Forest,1.0,0.212291,0.024204,25,0.8055628416009804,0.068121382403299,0.2052469135802469,M4 Random Forest  AP 0.806
EXP-A1,6,M3,SVM (RBF kernel),0.0,0.76,0.43589,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.01,0.719433,0.244065,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.02,0.747082,0.192383,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.03,0.791352,0.169288,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.04,0.810979,0.151704,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.05,0.804092,0.133826,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.06,0.809912,0.123533,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.07,0.813457,0.11703,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.08,0.82005,0.116906,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.09,0.82111,0.114693,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.1,0.806542,0.113234,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.11,0.797512,0.115859,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.12,0.789099,0.12097,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.13,0.797358,0.119302,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.14,0.802898,0.119429,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.15,0.801381,0.117646,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.16,0.797743,0.117235,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.17,0.798853,0.114028,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.18,0.794047,0.117886,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.19,0.795952,0.119377,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.2,0.800926,0.117895,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.21,0.801877,0.122433,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.22,0.799407,0.122253,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.23,0.796497,0.125039,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.24,0.795162,0.125979,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.25,0.795846,0.127241,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.26,0.795684,0.126753,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.27,0.79585,0.129976,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.28,0.795354,0.132146,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.29,0.794563,0.13156,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.3,0.792723,0.127557,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.31,0.788474,0.123921,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.32,0.788401,0.123107,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.33,0.786793,0.120723,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.34,0.787357,0.119091,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.35,0.786976,0.120372,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.36,0.787377,0.122724,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.37,0.78687,0.122456,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.38,0.787844,0.124172,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.39,0.784274,0.125156,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.4,0.784618,0.123289,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.41,0.782938,0.123125,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.42,0.782604,0.120379,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.43,0.783141,0.121834,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.44,0.781959,0.119217,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.45,0.781825,0.119246,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.46,0.778022,0.118918,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.47,0.77642,0.118373,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.48,0.773975,0.114549,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.49,0.772064,0.113197,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.5,0.768129,0.113596,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.51,0.768423,0.113004,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.52,0.768047,0.11019,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.53,0.765419,0.10867,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.54,0.763383,0.106359,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.55,0.761241,0.103978,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.56,0.756842,0.102718,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.57,0.749459,0.100166,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.58,0.746729,0.097933,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.59,0.743681,0.095936,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.6,0.741329,0.093395,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.61,0.738973,0.092046,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.62,0.736219,0.092119,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.63,0.73271,0.090067,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.64,0.730475,0.089488,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.65,0.727709,0.08792,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.66,0.723415,0.086665,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.67,0.719589,0.088636,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.68,0.716739,0.087801,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.69,0.713416,0.084851,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.7,0.709466,0.085391,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.71,0.706356,0.085103,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.72,0.698422,0.083503,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.73,0.690952,0.081459,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.74,0.682054,0.080052,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.75,0.674954,0.079731,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.76,0.666972,0.078561,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.77,0.658519,0.07603,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.78,0.648959,0.074028,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.79,0.643185,0.075309,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.8,0.635698,0.076859,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.81,0.629536,0.078999,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.82,0.62295,0.079679,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.83,0.61235,0.078468,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.84,0.602063,0.076343,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.85,0.59449,0.074365,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.86,0.587243,0.07604,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.87,0.576962,0.078561,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.88,0.566334,0.077322,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.89,0.55167,0.074605,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.9,0.541835,0.070677,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.91,0.53068,0.068554,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.92,0.513603,0.064667,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.93,0.500205,0.060344,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.94,0.486579,0.058488,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.95,0.475829,0.060204,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.96,0.460249,0.052636,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.97,0.444777,0.052223,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.98,0.427085,0.047176,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),0.99,0.4099,0.042559,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A1,6,M3,SVM (RBF kernel),1.0,0.215494,0.03174,25,0.7208671133081641,0.0824538098239667,0.2052469135802469,M3 SVM (RBF kernel)  AP 0.721
EXP-A2,1,M1,Logistic Regression,0.0,0.96,0.2,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.01,0.9334,0.154597,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.02,0.92116,0.137855,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.03,0.889987,0.125898,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.04,0.895457,0.109042,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.05,0.897429,0.103123,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.06,0.896242,0.094807,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.07,0.899805,0.081587,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.08,0.895946,0.066946,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.09,0.896243,0.064976,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.1,0.885597,0.068701,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.11,0.881305,0.075601,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.12,0.881954,0.077449,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.13,0.876844,0.079721,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.14,0.872327,0.076173,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.15,0.870845,0.073833,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.16,0.871302,0.073246,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.17,0.870541,0.072661,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.18,0.863094,0.075274,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.19,0.85638,0.079977,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.2,0.850592,0.079588,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.21,0.847702,0.077499,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.22,0.845887,0.073351,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.23,0.840966,0.071255,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.24,0.837599,0.071797,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.25,0.835573,0.071347,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.26,0.835626,0.071122,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.27,0.833743,0.070277,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.28,0.831482,0.072982,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.29,0.827466,0.075313,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.3,0.822202,0.07793,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.31,0.819588,0.074574,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.32,0.817582,0.075096,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.33,0.816025,0.07591,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.34,0.808293,0.076481,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
EXP-A2,1,M1,Logistic Regression,0.35,0.806478,0.075654,25,0.7334843261217364,0.0552985766028289,0.2052469135802469,M1 Logistic Regression  AP 0.733
