task,model_id,kind,feature,importance_mean,importance_sd,importance_min,importance_max,rank_mean,rank_sd,rank_best,rank_worst,n_folds,n_folds_positive,rank
binary,M8,permutation,mfcc_10_delta_mean,0.0008873141654376783,0.0017812560708963517,-0.001224803196564861,0.0033600597469210626,74.6,33.96027090586882,21,115,5,3,70
binary,M8,permutation,freq_spectral_entropy,0.0008624716281246924,0.0020945575759894336,-0.001782543753346677,0.0037878787878787845,71.0,31.064449134018133,38,114,5,4,71
binary,M8,permutation,freq_centroid_std,0.0008537427746480853,0.002660344049631551,-0.0018375775286259444,0.003731343283582056,74.0,46.238512086787566,16,126,5,3,72
binary,M8,permutation,chroma_03_mean,0.0008432748529658852,0.002054151217166734,-0.00145589813931295,0.004117375712393756,71.2,30.40888028191765,32,101,5,4,73
binary,M8,permutation,time_hjorth_complexity,0.0008127915738137626,0.0014328508108431214,-0.0012125524899247674,0.002769221612130379,69.4,29.787581304966672,32,105,5,4,74
binary,M8,permutation,time_median,0.000799975314272574,0.003041593526961169,-0.002583045085877811,0.004101007395503109,80.2,36.663333181804404,36,122,5,3,75
binary,M8,permutation,mfcc_01_delta_mean,0.0007550182105156323,0.001948220169880291,-0.0009586712786259444,0.003426773290221985,76.8,28.52542725359254,41,114,5,2,76
binary,M8,permutation,freq_rolloff85_mean,0.0007393943580780959,0.0021909943450821373,-0.0020390045937491164,0.004021478680100443,72.6,34.31180554852804,31,116,5,4,77
binary,M8,permutation,freq_band_power_20_50,0.0006622926207961788,0.00310009191995345,-0.0034351145038168497,0.003778317152103583,76.8,45.559850746024175,13,132,5,3,78
binary,M8,permutation,freq_flatness_std,0.0005988963516013036,0.0038338435690861597,-0.005303030303030298,0.005156763834947775,61.4,47.757721888716596,21,137,5,4,79
binary,M8,permutation,freq_flux_std,0.0005586991389819928,0.0037901402298393646,-0.005654371421755666,0.00442614169010308,70.8,38.47986486462758,25,132,5,4,80
binary,M8,permutation,freq_band_power_150_250,0.000537805357580352,0.0013323624335160778,-0.0010526167460473967,0.0018656716417910224,77.6,15.773395322504282,61,99,5,3,81
binary,M8,permutation,chroma_07_mean,0.0005374231331479495,0.002496196765698494,-0.0021686441394470736,0.0033215651662253263,82.0,30.553232234904378,52,123,5,3,82
binary,M8,permutation,mfcc_07_mean,0.0005140209181172349,0.0019818084406067796,-0.0014925373134328291,0.003444060114503866,83.8,44.68444919656054,14,127,5,2,83
binary,M8,permutation,mfcc_06_delta_mean,0.0005094798992731731,0.00273728774660125,-0.003985269561068638,0.0026799398836360954,77.4,31.12555220393688,50,126,5,4,84
binary,M8,permutation,chroma_08_mean,0.0004559951686686593,0.0031187573922840527,-0.0038346851145037776,0.004596520988646269,79.0,46.51343891823093,23,124,5,3,85
binary,M8,permutation,chroma_09_std,0.0004141791376790848,0.004106114199407244,-0.0035108361750697424,0.00719696969696969,82.4,50.94899410194474,23,132,5,2,86
binary,M8,permutation,chroma_06_std,0.0004003670461850906,0.000556955736097501,-0.0001953125,0.0012336893723755126,75.0,23.632604596192948,43,102,5,3,87
binary,M8,permutation,freq_rolloff95_mean,0.0003519180351317376,0.0021956023950803856,-0.001606482585877833,0.00402147868010041,83.6,31.848076865016512,32,118,5,2,88
binary,M8,permutation,freq_rolloff85_std,0.000346061498115351,0.0022112308331917775,-0.0020721190429219714,0.003243601059134993,81.2,40.41905491225642,33,128,5,3,89
binary,M8,permutation,mfcc_12_std,0.0003353923282339455,0.0014738848468863843,-0.0011194029850746135,0.002575881407998204,80.0,37.1012129181783,24,124,5,3,90
binary,M8,permutation,chroma_02_std,0.0002955977428811795,0.0028960866669246322,-0.003510493951903926,0.0032319985714922782,80.4,36.80081520836189,46,136,5,3,91
binary,M8,permutation,mfcc_08_std,0.00029058786256614956,0.0016959182230011525,-0.0019083969465648499,0.002468639792866334,82.8,32.66802718255267,41,115,5,3,92
binary,M8,permutation,mfcc_08_delta_mean,0.0002846659900829885,0.0021024779523617053,-0.002823182932671975,0.0029157885620254677,82.4,31.189741903388686,48,130,5,3,93
binary,M8,permutation,mfcc_13_delta_mean,0.00023108803130318596,0.0015545687584988055,-0.001900205732322524,0.002395726381262697,82.4,26.187783411354236,55,115,5,2,94
binary,M8,permutation,env_kurtosis,0.00022691179434570097,0.004422138914742115,-0.005272692032442694,0.005002206531332753,86.0,47.14339826529267,29,130,5,2,95
binary,M8,permutation,dwt_cD2_mean_abs,0.00020011819697600685,0.0006897344395620269,-0.0007462686567164089,0.0009746588693956282,79.6,30.154601638887552,46,118,5,2,96
binary,M8,permutation,time_peak_to_peak,0.00011695906432747315,0.0002615284184210007,0.0,0.0005847953216373658,80.4,21.732464195300082,46,102,5,1,97
binary,M8,permutation,time_crest_factor,0.00011239190967064598,0.00399735601100319,-0.0063290195610686386,0.004623418652544886,80.0,34.60491294599655,46,134,5,4,98
binary,M8,permutation,mfcc_03_delta_mean,0.00010516214430718717,0.0031247765285575425,-0.0025152284996679763,0.005173132151838411,88.6,42.91619740843776,20,134,5,2,99
binary,M8,permutation,mfcc_07_delta_mean,0.0001043229042193117,0.0024630544213979306,-0.0034966166519564633,0.002653078899506356,79.0,42.005951959216446,31,134,5,2,100
binary,M8,permutation,chroma_02_mean,9.494784830327953e-05,0.0034141453560236523,-0.0030207413945277928,0.00401990982545416,86.8,45.49395564248068,37,132,5,2,101
binary,M8,permutation,chroma_01_std,8.958515667271128e-05,0.0009637031653036162,-0.00068359375,0.001716314855001,84.4,32.28467128530195,36,119,5,1,102
binary,M8,permutation,dwt_cD3_energy,8.450386744809132e-05,0.002003012515683473,-0.0015267175572518886,0.003409090909090906,90.2,20.27806696901852,55,107,5,1,103
binary,M8,permutation,time_rms,0.0,0.0,0.0,0.0,83.6,23.330237889914454,46,102,5,0,104
binary,M8,permutation,time_hjorth_activity,0.0,0.0,0.0,0.0,83.6,23.330237889914454,46,102,5,0,104
binary,M8,permutation,time_var,-5.703085855757405e-05,0.0001862348358567977,-0.00038167938931297216,9.652509652510188e-05,86.0,17.74823934929885,63,102,5,1,106
binary,M8,permutation,dwt_cD3_std,-8.136182225981339e-05,0.0023606324310933694,-0.0021686441394470736,0.003745056150581694,87.8,44.042025384852586,35,128,5,1,107
binary,M8,permutation,mfcc_13_std,-0.00013693918803423514,0.002029186743382743,-0.002651515151515149,0.0029559692275642037,86.0,29.656365252673833,48,130,5,2,108
binary,M8,permutation,chroma_06_mean,-0.00015144599721450764,0.004062697392200402,-0.006548206183242677,0.004507208002353635,80.8,48.16845440742312,23,137,5,3,109
binary,M8,permutation,dwt_cD4_energy,-0.0001738713796093582,0.003913275420833595,-0.004644881924914112,0.0054158607350096475,85.4,58.18762755088061,22,136,5,2,110
binary,M8,permutation,chroma_08_std,-0.00024529670599513496,0.00320390456855269,-0.002485008109757059,0.005390556045895845,96.6,37.944696599129635,38,130,5,1,111
binary,M8,permutation,chroma_01_mean,-0.00028272159824612277,0.0044090317524480465,-0.005272692032442694,0.005725190839694605,86.0,58.706899083497845,18,135,5,2,112
binary,M8,permutation,dwt_cD2_std,-0.0003263153924275142,0.0007330232378972021,-0.001631767325197997,9.765625e-05,92.2,27.698375403622503,44,112,5,1,113
binary,M8,permutation,dwt_cD4_entropy,-0.0003339743770887283,0.002082987927637579,-0.0018519587747913846,0.003302441894674901,99.6,27.969626382917596,57,129,5,1,114
binary,M8,permutation,freq_bandwidth_std,-0.00042760910405206684,0.00306698390571271,-0.005166090171755666,0.002238084240307181,92.2,28.78714991102801,58,129,5,3,115
binary,M8,permutation,chroma_10_mean,-0.00045333622407787153,0.0020763893021112398,-0.003816793893129855,0.0018939393939393923,87.4,32.377461296401854,46,135,5,1,116
binary,M8,permutation,chroma_04_std,-0.00046729217242170285,0.003028826699350863,-0.0037884338979229494,0.003982053545160324,99.2,34.27389677290868,49,134,5,2,117
binary,M8,permutation,mfcc_08_mean,-0.0005306704848501154,0.0022772792130043985,-0.003443298662262129,0.002350691379817582,90.6,34.93994848307593,53,133,5,2,118
binary,M8,permutation,time_hjorth_mobility,-0.0005309445034747239,0.0007405658918742977,-0.0015267175572518886,0.0,98.8,3.7682887362833535,95,103,5,0,119
binary,M8,permutation,dwt_cD4_std,-0.0005995837229029698,0.001184043582294391,-0.0027055209536961276,0.0,96.8,31.140006422606916,46,129,5,0,120
binary,M8,permutation,time_max,-0.0006362733545895449,0.005429086498492352,-0.009817062261450293,0.003435447960995408,82.4,50.26231192454243,18,138,5,3,121
binary,M8,permutation,time_min,-0.0006743254990619873,0.001722226951652564,-0.0030303030303030277,0.0015444015444015635,93.6,36.943199644860215,38,133,5,2,122
binary,M8,permutation,mfcc_04_delta_mean,-0.0007275365111477039,0.0012546545938579665,-0.002494334446564861,0.0008144745371022943,101.4,27.627884464793897,55,124,5,2,123
binary,M8,permutation,time_mean,-0.0007549937952936614,0.0016891255285122022,-0.003248366888383014,0.0008687258687258726,93.8,34.42673379802388,53,131,5,2,124
binary,M8,permutation,chroma_11_mean,-0.0007831792701876551,0.0017776740986887975,-0.0035489487076470483,0.0009441140828002181,91.6,37.393849761692096,50,134,5,2,125
binary,M8,permutation,mfcc_11_delta_mean,-0.0008249601924194083,0.0015698295038305055,-0.0035059339217556663,0.0005109847281965507,103.0,16.32482771731451,83,123,5,1,126
binary,M8,permutation,time_shannon_entropy,-0.0008523295236549423,0.0010103973687222495,-0.0020721190429219714,0.0,105.8,10.473776778220929,95,118,5,0,127
binary,M8,permutation,mfcc_09_std,-0.000855624281398697,0.0013514152268057926,-0.0030623807251908054,0.00037878787878787846,104.4,15.852444606432158,90,124,5,2,128
binary,M8,permutation,chroma_03_std,-0.0009533616285245673,0.0021914080019343626,-0.003767297015472204,0.002238805970149227,105.0,29.991665508937647,56,133,5,1,129
binary,M8,permutation,mfcc_12_delta_mean,-0.0009952464087350156,0.0020515430031153464,-0.0033464038645037776,0.002192610448938226,107.4,27.09797040370367,59,121,5,1,130
binary,M8,permutation,mfcc_05_delta_mean,-0.001031321286525011,0.002185827775543172,-0.0042196262999182775,0.0018939393939393923,107.4,23.797058641773358,75,135,5,1,131
binary,M8,permutation,mfcc_09_delta_mean,-0.0010317767046752757,0.0014060668245094484,-0.002458219429022379,0.0003816793893129611,105.0,22.638462845343543,82,133,5,2,132
binary,M8,permutation,time_kurtosis,-0.0012103813057579636,0.001477693030125599,-0.002651515151515149,0.0005802707930367857,106.0,18.261982367749674,82,130,5,2,133
binary,M8,permutation,chroma_12_std,-0.001416045412367588,0.0018612556754727878,-0.004166666666666663,0.0007462686567164089,100.6,30.51720826025867,65,135,5,1,134
binary,M8,permutation,mfcc_11_std,-0.0014384247939143416,0.0023631894035915655,-0.004187476543780122,0.0015151515151515138,109.0,25.406692031825003,81,137,5,1,135
binary,M8,permutation,chroma_12_mean,-0.0015574873022893222,0.001083641813288513,-0.00249133387819519,0.00019493177387912563,113.2,21.970434679359442,85,132,5,1,136
binary,M8,permutation,chroma_09_mean,-0.0026271315162837384,0.0026046354871209682,-0.005672256546042964,-3.311444917284412e-05,115.4,23.860008382228205,80,138,5,0,137
binary,M8,permutation,time_zcr_std,-0.0028010080530325053,0.004207245682743154,-0.009187142175572437,0.0011371642758504108,107.0,40.620192023179804,44,137,5,2,138
