task,fold_label,model_id,kind,feature,importance,importance_std,scoring,n_repeats,n_scored_rows,computed_on,rank
binary,r0f0,M3,permutation,time_range,0.003127390408943809,0.002476436032107107,balanced_accuracy,10,647,held-out fold,74
binary,r0f0,M3,permutation,time_peak_to_peak,0.003127390408943809,0.002476436032107107,balanced_accuracy,10,647,held-out fold,74
binary,r0f0,M3,permutation,time_std,0.0030303030303030277,0.002272727272727271,balanced_accuracy,10,647,held-out fold,76
binary,r0f0,M3,permutation,time_var,0.0030303030303030277,0.002272727272727271,balanced_accuracy,10,647,held-out fold,76
binary,r0f0,M3,permutation,time_rms,0.0030303030303030277,0.002272727272727271,balanced_accuracy,10,647,held-out fold,76
binary,r0f0,M3,permutation,time_hjorth_activity,0.0030303030303030277,0.002272727272727271,balanced_accuracy,10,647,held-out fold,76
binary,r0f0,M3,permutation,dwt_cA5_std,0.0029427772874374815,0.003725639491553572,balanced_accuracy,10,647,held-out fold,80
binary,r0f0,M3,permutation,chroma_09_mean,0.0029427772874374702,0.001722651037550589,balanced_accuracy,10,647,held-out fold,81
binary,r0f0,M3,permutation,mfcc_07_mean,0.0028456899087967113,0.0022369155695499948,balanced_accuracy,10,647,held-out fold,82
binary,r0f0,M3,permutation,freq_peak_power,0.002845689908796678,0.005786167171017304,balanced_accuracy,10,647,held-out fold,83
binary,r0f0,M3,permutation,dwt_cD1_energy,0.0028361282730214763,0.0023994605369142366,balanced_accuracy,10,647,held-out fold,84
binary,r0f0,M3,permutation,mfcc_10_std,0.0027964107090321377,0.0022372984903815223,balanced_accuracy,10,647,held-out fold,85
binary,r0f0,M3,permutation,chroma_11_std,0.002758164165931154,0.0036113802489334385,balanced_accuracy,10,647,held-out fold,86
binary,r0f0,M3,permutation,mfcc_08_mean,0.0027486025301559523,0.004058952954550869,balanced_accuracy,10,647,held-out fold,87
binary,r0f0,M3,permutation,time_kurtosis,0.0027390408943806952,0.0034831249336951644,balanced_accuracy,10,647,held-out fold,88
binary,r0f0,M3,permutation,mfcc_10_mean,0.0027390408943806952,0.003043444456762195,balanced_accuracy,10,647,held-out fold,88
binary,r0f0,M3,permutation,chroma_09_std,0.002651515151515149,0.0024254258475124406,balanced_accuracy,10,647,held-out fold,90
binary,r0f0,M3,permutation,env_mean,0.0026117975875257883,0.0058478672242657905,balanced_accuracy,10,647,held-out fold,91
binary,r0f0,M3,permutation,freq_flatness_mean,0.0025735510444248157,0.002037819126163457,balanced_accuracy,10,647,held-out fold,92
binary,r0f0,M3,permutation,env_std,0.0024764636657840567,0.002624865721008486,balanced_accuracy,10,647,held-out fold,93
binary,r0f0,M3,permutation,chroma_10_std,0.0024764636657840454,0.002176524539761169,balanced_accuracy,10,647,held-out fold,94
binary,r0f0,M3,permutation,mfcc_08_std,0.0023984995586937784,0.0026283575583301907,balanced_accuracy,10,647,held-out fold,95
binary,r0f0,M3,permutation,chroma_06_mean,0.0023793762871432977,0.0030631078416481503,balanced_accuracy,10,647,held-out fold,96
binary,r0f0,M3,permutation,freq_centroid_std,0.002263165636952036,0.002441682098702431,balanced_accuracy,10,647,held-out fold,97
binary,r0f0,M3,permutation,dwt_cD5_mean_abs,0.002185201529861747,0.005253824211032989,balanced_accuracy,10,647,held-out fold,98
binary,r0f0,M3,permutation,dwt_cD5_entropy,0.0021852015298617243,0.0025073494947936157,balanced_accuracy,10,647,held-out fold,99
binary,r0f0,M3,permutation,dwt_cD4_energy,0.0021852015298617134,0.0020378191261634765,balanced_accuracy,10,647,held-out fold,100
binary,r0f0,M3,permutation,mfcc_04_std,0.002107237422771413,0.0029584279075403953,balanced_accuracy,10,647,held-out fold,101
binary,r0f0,M3,permutation,chroma_12_mean,0.0020976757869961447,0.003592824802904263,balanced_accuracy,10,647,held-out fold,102
binary,r0f0,M3,permutation,chroma_08_mean,0.0020785525154457195,0.0030790670486000806,balanced_accuracy,10,647,held-out fold,103
binary,r0f0,M3,permutation,freq_rolloff95_std,0.0020197116799058447,0.003851209101995539,balanced_accuracy,10,647,held-out fold,104
binary,r0f0,M3,permutation,time_min,0.0020005884083554083,0.0017157111364778017,balanced_accuracy,10,647,held-out fold,105
binary,r0f0,M3,permutation,dwt_cD1_mean_abs,0.0019910267725801734,0.0018177141792959054,balanced_accuracy,10,647,held-out fold,106
binary,r0f0,M3,permutation,time_crest_factor,0.001991026772580162,0.002009874444302844,balanced_accuracy,10,647,held-out fold,107
binary,r0f0,M3,permutation,dwt_cD3_energy,0.0017284495439835457,0.0015151515151514694,balanced_accuracy,10,647,held-out fold,108
binary,r0f0,M3,permutation,mfcc_12_mean,0.001718887908208322,0.0032290383678247343,balanced_accuracy,10,647,held-out fold,109
binary,r0f0,M3,permutation,mfcc_11_mean,0.001709326272433065,0.0019342811597877665,balanced_accuracy,10,647,held-out fold,110
binary,r0f0,M3,permutation,chroma_07_mean,0.0015151515151515138,0.002512594538148028,balanced_accuracy,10,647,held-out fold,111
binary,r0f0,M3,permutation,chroma_10_mean,0.0014371874080611913,0.004179890000325601,balanced_accuracy,10,647,held-out fold,112
binary,r0f0,M3,permutation,dwt_cD3_entropy,0.0014180641365107438,0.0017570012908566582,balanced_accuracy,10,647,held-out fold,113
binary,r0f0,M3,permutation,mfcc_05_delta_mean,0.0014180641365107328,0.003092211872589764,balanced_accuracy,10,647,held-out fold,114
binary,r0f0,M3,permutation,mfcc_09_mean,0.0014085025007354978,0.00251485691947022,balanced_accuracy,10,647,held-out fold,115
binary,r0f0,M3,permutation,mfcc_05_std,0.001397469844071797,0.005884354767212326,balanced_accuracy,10,647,held-out fold,116
binary,r0f0,M3,permutation,freq_dominant,0.0009613121506325429,0.0023675692763567434,balanced_accuracy,10,647,held-out fold,117
binary,r0f0,M3,permutation,mfcc_03_std,0.0009613121506325206,0.0038571068840431632,balanced_accuracy,10,647,held-out fold,118
binary,r0f0,M3,permutation,time_hjorth_complexity,0.000951750514857308,0.0038150682139422654,balanced_accuracy,10,647,held-out fold,119
binary,r0f0,M3,permutation,time_autocorr_peak_lag,0.0005634010002941947,0.0016555070634179363,balanced_accuracy,10,647,held-out fold,120
binary,r0f0,M3,permutation,freq_total_power,0.000553839364518971,0.003123370973728757,balanced_accuracy,10,647,held-out fold,121
binary,r0f0,M3,permutation,mfcc_07_std,0.00047587525742864845,0.0015540764811773512,balanced_accuracy,10,647,held-out fold,122
binary,r0f0,M3,permutation,freq_band_power_150_250,0.00037878787878787846,0.0011363636363636352,balanced_accuracy,10,647,held-out fold,123
binary,r0f0,M3,permutation,dwt_cD2_energy,0.00037878787878787846,0.0011363636363636352,balanced_accuracy,10,647,held-out fold,123
binary,r0f0,M3,permutation,chroma_11_mean,0.00030082377169755593,0.003770683728386611,balanced_accuracy,10,647,held-out fold,125
binary,r0f0,M3,permutation,freq_band_power_20_50,0.00028170050014709737,0.001204037786075032,balanced_accuracy,10,647,held-out fold,126
binary,r0f0,M3,permutation,mfcc_13_mean,0.00028170050014709737,0.0026812156338051744,balanced_accuracy,10,647,held-out fold,126
binary,r0f0,M3,permutation,mfcc_04_delta_mean,0.00019417475728155108,0.003903120738764287,balanced_accuracy,10,647,held-out fold,128
binary,r0f0,M3,permutation,mfcc_13_std,-0.00037878787878787846,0.0029355810386321986,balanced_accuracy,10,647,held-out fold,129
binary,r0f0,M3,permutation,freq_flux_mean,-0.0004567519858782121,0.003381923811543848,balanced_accuracy,10,647,held-out fold,130
binary,r0f0,M3,permutation,mfcc_06_delta_mean,-0.0005634010002942058,0.0027828768347598867,balanced_accuracy,10,647,held-out fold,131
binary,r0f0,M3,permutation,mfcc_01_delta_mean,-0.0007384524860253539,0.0034080417526578073,balanced_accuracy,10,647,held-out fold,132
binary,r0f0,M3,permutation,freq_band_power_50_100,-0.0009326272433068606,0.0027755572023461525,balanced_accuracy,10,647,held-out fold,133
binary,r0f0,M3,permutation,time_mean,-0.0010297146219476305,0.004245845129034322,balanced_accuracy,10,647,held-out fold,134
binary,r0f0,M3,permutation,mfcc_13_delta_mean,-0.001214327743453969,0.0025073494947936556,balanced_accuracy,10,647,held-out fold,135
binary,r0f0,M3,permutation,mfcc_08_delta_mean,-0.0013305383936451642,0.0033234582078648964,balanced_accuracy,10,647,held-out fold,136
binary,r0f0,M3,permutation,freq_flux_std,-0.003787878787878796,0.004105990595873258,balanced_accuracy,10,647,held-out fold,137
binary,r0f0,M3,permutation,mfcc_02_delta_mean,-0.004526331273904061,0.0026789188664314875,balanced_accuracy,10,647,held-out fold,138
binary,r0f0,M4,impurity,time_zcr_mean,0.06646062669788995,,mean decrease in impurity,0,0,train,1
binary,r0f0,M4,impurity,mfcc_04_mean,0.060856126553966286,,mean decrease in impurity,0,0,train,2
binary,r0f0,M4,impurity,dwt_cD1_entropy,0.05953214018666161,,mean decrease in impurity,0,0,train,3
binary,r0f0,M4,impurity,dwt_cD2_entropy,0.03925375314806611,,mean decrease in impurity,0,0,train,4
binary,r0f0,M4,impurity,dwt_cA5_energy,0.022800653165203154,,mean decrease in impurity,0,0,train,5
binary,r0f0,M4,impurity,dwt_cA5_mean_abs,0.021864696585417225,,mean decrease in impurity,0,0,train,6
binary,r0f0,M4,impurity,mfcc_05_mean,0.018801286286576017,,mean decrease in impurity,0,0,train,7
binary,r0f0,M4,impurity,time_hjorth_complexity,0.018579050670708162,,mean decrease in impurity,0,0,train,8
binary,r0f0,M4,impurity,mfcc_06_mean,0.017744751331740496,,mean decrease in impurity,0,0,train,9
binary,r0f0,M4,impurity,mfcc_01_std,0.01748522542577169,,mean decrease in impurity,0,0,train,10
binary,r0f0,M4,impurity,time_duration,0.016030357583344625,,mean decrease in impurity,0,0,train,11
binary,r0f0,M4,impurity,time_energy,0.01534060515118454,,mean decrease in impurity,0,0,train,12
binary,r0f0,M4,impurity,dwt_cD5_mean_abs,0.01475461646265561,,mean decrease in impurity,0,0,train,13
binary,r0f0,M4,impurity,mfcc_08_mean,0.01428481967238895,,mean decrease in impurity,0,0,train,14
binary,r0f0,M4,impurity,time_iqr,0.012700942224421415,,mean decrease in impurity,0,0,train,15
binary,r0f0,M4,impurity,dwt_cA5_std,0.012580795810004397,,mean decrease in impurity,0,0,train,16
binary,r0f0,M4,impurity,dwt_cD1_energy,0.012493163415069567,,mean decrease in impurity,0,0,train,17
binary,r0f0,M4,impurity,freq_centroid_mean,0.012395675910661416,,mean decrease in impurity,0,0,train,18
binary,r0f0,M4,impurity,mfcc_07_mean,0.01193085903826975,,mean decrease in impurity,0,0,train,19
binary,r0f0,M4,impurity,dwt_cD5_energy,0.011529700642036341,,mean decrease in impurity,0,0,train,20
binary,r0f0,M4,impurity,freq_band_power_250_350,0.011523096394714945,,mean decrease in impurity,0,0,train,21
binary,r0f0,M4,impurity,time_zcr_std,0.010747753127645221,,mean decrease in impurity,0,0,train,22
binary,r0f0,M4,impurity,chroma_12_mean,0.009646934087735292,,mean decrease in impurity,0,0,train,23
binary,r0f0,M4,impurity,dwt_cD3_entropy,0.009398681738482238,,mean decrease in impurity,0,0,train,24
binary,r0f0,M4,impurity,dwt_cD4_energy,0.009346107602925648,,mean decrease in impurity,0,0,train,25
binary,r0f0,M4,impurity,dwt_cD2_energy,0.009308301115414455,,mean decrease in impurity,0,0,train,26
binary,r0f0,M4,impurity,freq_band_power_350_400,0.00908177437141968,,mean decrease in impurity,0,0,train,27
binary,r0f0,M4,impurity,dwt_cD1_std,0.009003650808472543,,mean decrease in impurity,0,0,train,28
binary,r0f0,M4,impurity,dwt_cD4_mean_abs,0.008640518928290456,,mean decrease in impurity,0,0,train,29
binary,r0f0,M4,impurity,dwt_cD4_std,0.00832067320163653,,mean decrease in impurity,0,0,train,30
binary,r0f0,M4,impurity,env_mean,0.00802478924005196,,mean decrease in impurity,0,0,train,31
binary,r0f0,M4,impurity,mfcc_03_mean,0.007579212360640841,,mean decrease in impurity,0,0,train,32
binary,r0f0,M4,impurity,chroma_01_mean,0.0073284697527125735,,mean decrease in impurity,0,0,train,33
binary,r0f0,M4,impurity,dwt_cD3_mean_abs,0.006897958519753207,,mean decrease in impurity,0,0,train,34
binary,r0f0,M4,impurity,freq_band_power_50_100,0.006819139998651294,,mean decrease in impurity,0,0,train,35
binary,r0f0,M4,impurity,mfcc_11_mean,0.006715789279571494,,mean decrease in impurity,0,0,train,36
binary,r0f0,M4,impurity,time_sample_entropy,0.0065600943662972415,,mean decrease in impurity,0,0,train,37
binary,r0f0,M4,impurity,freq_flux_mean,0.006556507644456186,,mean decrease in impurity,0,0,train,38
binary,r0f0,M4,impurity,dwt_cD2_std,0.006457917142574663,,mean decrease in impurity,0,0,train,39
binary,r0f0,M4,impurity,mfcc_12_mean,0.00615055047463961,,mean decrease in impurity,0,0,train,40
binary,r0f0,M4,impurity,dwt_cD5_std,0.0057906993004915,,mean decrease in impurity,0,0,train,41
binary,r0f0,M4,impurity,time_peak_to_peak,0.005751067768638059,,mean decrease in impurity,0,0,train,42
binary,r0f0,M4,impurity,env_std,0.0056372379506518565,,mean decrease in impurity,0,0,train,43
binary,r0f0,M4,impurity,time_range,0.005571668888352401,,mean decrease in impurity,0,0,train,44
binary,r0f0,M4,impurity,mfcc_05_std,0.005316692540558057,,mean decrease in impurity,0,0,train,45
binary,r0f0,M4,impurity,freq_rolloff85_mean,0.005274888846467795,,mean decrease in impurity,0,0,train,46
binary,r0f0,M4,impurity,mfcc_10_mean,0.0052588523046831915,,mean decrease in impurity,0,0,train,47
binary,r0f0,M4,impurity,time_autocorr_peak_lag,0.00514431355614935,,mean decrease in impurity,0,0,train,48
binary,r0f0,M4,impurity,mfcc_02_mean,0.005124471532997623,,mean decrease in impurity,0,0,train,49
binary,r0f0,M4,impurity,chroma_02_mean,0.005122129650703981,,mean decrease in impurity,0,0,train,50
binary,r0f0,M4,impurity,time_max,0.005085187648927996,,mean decrease in impurity,0,0,train,51
binary,r0f0,M4,impurity,mfcc_13_mean,0.0049636392072321105,,mean decrease in impurity,0,0,train,52
binary,r0f0,M4,impurity,dwt_cA5_entropy,0.004864869801487585,,mean decrease in impurity,0,0,train,53
binary,r0f0,M4,impurity,dwt_cD1_mean_abs,0.004693894363088231,,mean decrease in impurity,0,0,train,54
binary,r0f0,M4,impurity,freq_flux_std,0.0046838283197588645,,mean decrease in impurity,0,0,train,55
binary,r0f0,M4,impurity,time_autocorr_peak_value,0.004669358913924808,,mean decrease in impurity,0,0,train,56
binary,r0f0,M4,impurity,time_crest_factor,0.004555727478517682,,mean decrease in impurity,0,0,train,57
binary,r0f0,M4,impurity,mfcc_07_delta_mean,0.004401514432062284,,mean decrease in impurity,0,0,train,58
binary,r0f0,M4,impurity,chroma_03_mean,0.00437846648857122,,mean decrease in impurity,0,0,train,59
binary,r0f0,M4,impurity,dwt_cD3_energy,0.004250251006955896,,mean decrease in impurity,0,0,train,60
binary,r0f0,M4,impurity,mfcc_06_std,0.004234995443163992,,mean decrease in impurity,0,0,train,61
binary,r0f0,M4,impurity,freq_band_power_100_150,0.0042063994590892636,,mean decrease in impurity,0,0,train,62
binary,r0f0,M4,impurity,dwt_cD2_mean_abs,0.004179540425000302,,mean decrease in impurity,0,0,train,63
binary,r0f0,M4,impurity,freq_centroid_std,0.004152957355995684,,mean decrease in impurity,0,0,train,64
binary,r0f0,M4,impurity,mfcc_04_std,0.004114155063776942,,mean decrease in impurity,0,0,train,65
binary,r0f0,M4,impurity,chroma_07_mean,0.00410386840112475,,mean decrease in impurity,0,0,train,66
binary,r0f0,M4,impurity,mfcc_01_mean,0.004092015982016879,,mean decrease in impurity,0,0,train,67
binary,r0f0,M4,impurity,freq_band_power_20_50,0.004067990065046455,,mean decrease in impurity,0,0,train,68
binary,r0f0,M4,impurity,chroma_07_std,0.00406786951480245,,mean decrease in impurity,0,0,train,69
binary,r0f0,M4,impurity,time_hjorth_mobility,0.004064630273315188,,mean decrease in impurity,0,0,train,70
binary,r0f0,M4,impurity,chroma_11_mean,0.004034484790082135,,mean decrease in impurity,0,0,train,71
binary,r0f0,M4,impurity,freq_rolloff85_std,0.004012813603862813,,mean decrease in impurity,0,0,train,72
binary,r0f0,M4,impurity,dwt_cD3_std,0.004009393808985334,,mean decrease in impurity,0,0,train,73
binary,r0f0,M4,impurity,freq_bandwidth_mean,0.0040003088866163205,,mean decrease in impurity,0,0,train,74
binary,r0f0,M4,impurity,mfcc_09_mean,0.003999910746617895,,mean decrease in impurity,0,0,train,75
binary,r0f0,M4,impurity,mfcc_08_std,0.003913487406380369,,mean decrease in impurity,0,0,train,76
binary,r0f0,M4,impurity,chroma_06_mean,0.0038953917179828735,,mean decrease in impurity,0,0,train,77
binary,r0f0,M4,impurity,chroma_08_std,0.0038341812398816214,,mean decrease in impurity,0,0,train,78
binary,r0f0,M4,impurity,mfcc_01_delta_mean,0.0038040311302455906,,mean decrease in impurity,0,0,train,79
binary,r0f0,M4,impurity,freq_band_power_150_250,0.003767177530218218,,mean decrease in impurity,0,0,train,80
binary,r0f0,M4,impurity,freq_rolloff95_mean,0.003740473404811906,,mean decrease in impurity,0,0,train,81
binary,r0f0,M4,impurity,chroma_06_std,0.0037271266808927873,,mean decrease in impurity,0,0,train,82
binary,r0f0,M4,impurity,chroma_05_std,0.003718933596605784,,mean decrease in impurity,0,0,train,83
binary,r0f0,M4,impurity,mfcc_06_delta_mean,0.003639218443917515,,mean decrease in impurity,0,0,train,84
binary,r0f0,M4,impurity,mfcc_11_std,0.0036368859806634856,,mean decrease in impurity,0,0,train,85
binary,r0f0,M4,impurity,mfcc_02_delta_mean,0.0035910771546098594,,mean decrease in impurity,0,0,train,86
binary,r0f0,M4,impurity,mfcc_10_std,0.0035585652817732936,,mean decrease in impurity,0,0,train,87
binary,r0f0,M4,impurity,env_peak_rate,0.003531001963612045,,mean decrease in impurity,0,0,train,88
binary,r0f0,M4,impurity,freq_spectral_entropy,0.0034996029587786343,,mean decrease in impurity,0,0,train,89
binary,r0f0,M4,impurity,chroma_04_mean,0.003465620737975866,,mean decrease in impurity,0,0,train,90
binary,r0f0,M4,impurity,time_skewness,0.003443178662773383,,mean decrease in impurity,0,0,train,91
binary,r0f0,M4,impurity,freq_rolloff95_std,0.003439437086679781,,mean decrease in impurity,0,0,train,92
binary,r0f0,M4,impurity,mfcc_07_std,0.0034365377071033858,,mean decrease in impurity,0,0,train,93
binary,r0f0,M4,impurity,chroma_10_mean,0.0034345211185860553,,mean decrease in impurity,0,0,train,94
binary,r0f0,M4,impurity,freq_peak_power,0.0033836625454542173,,mean decrease in impurity,0,0,train,95
binary,r0f0,M4,impurity,time_median,0.0033677663829634165,,mean decrease in impurity,0,0,train,96
binary,r0f0,M4,impurity,env_kurtosis,0.003339936658941088,,mean decrease in impurity,0,0,train,97
binary,r0f0,M4,impurity,mfcc_13_delta_mean,0.003330722623403055,,mean decrease in impurity,0,0,train,98
