run,task,model_id,fold_label,n_bins,n_records,brier,ece,mean_confidence,argmax_accuracy,confidence_gap
EXP-A1,binary,M4,r0f0,15,647,0.21603378052550232,0.04482843894899536,0.8399319938176196,0.848531684698609,-0.00859969088098933
EXP-A1,binary,M4,r0f0,20,647,0.21603378052550232,0.053044822256568855,0.8399319938176196,0.848531684698609,-0.00859969088098933
EXP-A1,binary,M4,r0f1,5,651,0.146465757296467,0.08822427035330258,0.8349708141321045,0.9231950844854071,-0.0882242703533026
EXP-A1,binary,M4,r0f1,10,651,0.146465757296467,0.0882242703533026,0.8349708141321045,0.9231950844854071,-0.0882242703533026
EXP-A1,binary,M4,r0f1,15,651,0.146465757296467,0.08822427035330263,0.8349708141321045,0.9231950844854071,-0.0882242703533026
EXP-A1,binary,M4,r0f1,20,651,0.146465757296467,0.09063287250384025,0.8349708141321045,0.9231950844854071,-0.0882242703533026
EXP-A1,binary,M4,r0f2,5,644,0.1483154285714286,0.052683229813664634,0.850360248447205,0.8990683229813664,-0.04870807453416137
EXP-A1,binary,M4,r0f2,10,644,0.1483154285714286,0.0526832298136646,0.850360248447205,0.8990683229813664,-0.04870807453416137
EXP-A1,binary,M4,r0f2,15,644,0.1483154285714286,0.05323602484472047,0.850360248447205,0.8990683229813664,-0.04870807453416137
EXP-A1,binary,M4,r0f2,20,644,0.1483154285714286,0.053006211180124205,0.850360248447205,0.8990683229813664,-0.04870807453416137
EXP-A1,binary,M4,r0f3,5,655,0.17624363969465648,0.08774351145038167,0.8038595419847326,0.8916030534351145,-0.08774351145038184
EXP-A1,binary,M4,r0f3,10,655,0.17624363969465648,0.08774351145038164,0.8038595419847326,0.8916030534351145,-0.08774351145038184
EXP-A1,binary,M4,r0f3,15,655,0.17624363969465648,0.10016488549618324,0.8038595419847326,0.8916030534351145,-0.08774351145038184
EXP-A1,binary,M4,r0f3,20,655,0.17624363969465648,0.09671450381679385,0.8038595419847326,0.8916030534351145,-0.08774351145038184
EXP-A1,binary,M4,r0f4,5,643,0.16871986314152412,0.05966718506998444,0.8423545878693623,0.9020217729393468,-0.059667185069984474
EXP-A1,binary,M4,r0f4,10,643,0.16871986314152412,0.059667185069984405,0.8423545878693623,0.9020217729393468,-0.059667185069984474
EXP-A1,binary,M4,r0f4,15,643,0.16871986314152412,0.07158009331259713,0.8423545878693623,0.9020217729393468,-0.059667185069984474
EXP-A1,binary,M4,r0f4,20,643,0.16871986314152412,0.06285847589424577,0.8423545878693623,0.9020217729393468,-0.059667185069984474
EXP-A1,binary,M4,r1f0,5,647,0.230104828438949,0.04013601236476038,0.813032457496136,0.8531684698608965,-0.0401360123647605
EXP-A1,binary,M4,r1f0,10,647,0.230104828438949,0.06488408037094279,0.813032457496136,0.8531684698608965,-0.0401360123647605
EXP-A1,binary,M4,r1f0,15,647,0.230104828438949,0.0575517774343122,0.813032457496136,0.8531684698608965,-0.0401360123647605
EXP-A1,binary,M4,r1f0,20,647,0.230104828438949,0.07052241112828442,0.813032457496136,0.8531684698608965,-0.0401360123647605
EXP-A1,binary,M4,r1f1,5,655,0.1575408610687023,0.07653129770992363,0.8303389312977099,0.9068702290076336,-0.07653129770992373
EXP-A1,binary,M4,r1f1,10,655,0.1575408610687023,0.07653129770992369,0.8303389312977099,0.9068702290076336,-0.07653129770992373
EXP-A1,binary,M4,r1f1,15,655,0.1575408610687023,0.07653129770992362,0.8303389312977099,0.9068702290076336,-0.07653129770992373
EXP-A1,binary,M4,r1f1,20,655,0.1575408610687023,0.07653129770992363,0.8303389312977099,0.9068702290076336,-0.07653129770992373
EXP-A1,binary,M4,r1f2,5,644,0.12479791304347826,0.07377018633540378,0.850639751552795,0.9192546583850931,-0.0686149068322981
EXP-A1,binary,M4,r1f2,10,644,0.12479791304347826,0.07377018633540385,0.850639751552795,0.9192546583850931,-0.0686149068322981
EXP-A1,binary,M4,r1f2,15,644,0.12479791304347826,0.07574534161490683,0.850639751552795,0.9192546583850931,-0.0686149068322981
EXP-A1,binary,M4,r1f2,20,644,0.12479791304347826,0.07634782608695649,0.850639751552795,0.9192546583850931,-0.0686149068322981
EXP-A1,binary,M4,r1f3,5,651,0.17664931490015362,0.043379416282642,0.8521658986175115,0.8955453149001537,-0.04337941628264219
EXP-A1,binary,M4,r1f3,10,651,0.17664931490015362,0.045056835637480724,0.8521658986175115,0.8955453149001537,-0.04337941628264219
EXP-A1,binary,M4,r1f3,15,651,0.17664931490015362,0.053265745007680484,0.8521658986175115,0.8955453149001537,-0.04337941628264219
EXP-A1,binary,M4,r1f3,20,651,0.17664931490015362,0.05862980030721968,0.8521658986175115,0.8955453149001537,-0.04337941628264219
EXP-A1,binary,M4,r1f4,5,643,0.1456677200622084,0.08049455676516329,0.8355241057542767,0.9160186625194401,-0.08049455676516337
EXP-A1,binary,M4,r1f4,10,643,0.1456677200622084,0.08049455676516325,0.8355241057542767,0.9160186625194401,-0.08049455676516337
EXP-A1,binary,M4,r1f4,15,643,0.1456677200622084,0.0804945567651633,0.8355241057542767,0.9160186625194401,-0.08049455676516337
EXP-A1,binary,M4,r1f4,20,643,0.1456677200622084,0.08049455676516327,0.8355241057542767,0.9160186625194401,-0.08049455676516337
EXP-A1,binary,M4,r2f0,5,644,0.21770542857142855,0.029040372670807425,0.823444099378882,0.8524844720496895,-0.0290403726708075
EXP-A1,binary,M4,r2f0,10,644,0.21770542857142855,0.03533850931677017,0.823444099378882,0.8524844720496895,-0.0290403726708075
EXP-A1,binary,M4,r2f0,15,644,0.21770542857142855,0.03882298136645969,0.823444099378882,0.8524844720496895,-0.0290403726708075
EXP-A1,binary,M4,r2f0,20,644,0.21770542857142855,0.0401149068322981,0.823444099378882,0.8524844720496895,-0.0290403726708075
EXP-A1,binary,M4,r2f1,5,651,0.16128583717357914,0.06481413210445466,0.8338033794162827,0.8986175115207373,-0.06481413210445464
EXP-A1,binary,M4,r2f1,10,651,0.16128583717357914,0.06481413210445472,0.8338033794162827,0.8986175115207373,-0.06481413210445464
EXP-A1,binary,M4,r2f1,15,651,0.16128583717357914,0.06481413210445462,0.8338033794162827,0.8986175115207373,-0.06481413210445464
EXP-A1,binary,M4,r2f1,20,651,0.16128583717357914,0.06622734254992318,0.8338033794162827,0.8986175115207373,-0.06481413210445464
EXP-A1,binary,M4,r2f2,5,655,0.14722869007633588,0.10471145038167942,0.8250595419847329,0.9297709923664123,-0.1047114503816794
EXP-A1,binary,M4,r2f2,10,655,0.14722869007633588,0.10471145038167934,0.8250595419847329,0.9297709923664123,-0.1047114503816794
EXP-A1,binary,M4,r2f2,15,655,0.14722869007633588,0.10471145038167946,0.8250595419847329,0.9297709923664123,-0.1047114503816794
EXP-A1,binary,M4,r2f2,20,655,0.14722869007633588,0.10471145038167935,0.8250595419847329,0.9297709923664123,-0.1047114503816794
EXP-A1,binary,M4,r2f3,5,643,0.15339631726283048,0.0804696734059098,0.837104199066874,0.9175738724727839,-0.08046967340590983
EXP-A1,binary,M4,r2f3,10,643,0.15339631726283048,0.08046967340590973,0.837104199066874,0.9175738724727839,-0.08046967340590983
EXP-A1,binary,M4,r2f3,15,643,0.15339631726283048,0.0844883359253499,0.837104199066874,0.9175738724727839,-0.08046967340590983
EXP-A1,binary,M4,r2f3,20,643,0.15339631726283048,0.0804696734059098,0.837104199066874,0.9175738724727839,-0.08046967340590983
EXP-A1,binary,M4,r2f4,5,647,0.15824600927357033,0.04566306027820714,0.8569644513137559,0.9026275115919629,-0.04566306027820699
EXP-A1,binary,M4,r2f4,10,647,0.15824600927357033,0.04713446676970626,0.8569644513137559,0.9026275115919629,-0.04566306027820699
EXP-A1,binary,M4,r2f4,15,647,0.15824600927357033,0.05093663060278216,0.8569644513137559,0.9026275115919629,-0.04566306027820699
EXP-A1,binary,M4,r2f4,20,647,0.15824600927357033,0.05757032457496134,0.8569644513137559,0.9026275115919629,-0.04566306027820699
EXP-A1,binary,M4,r3f0,5,644,0.21415562732919255,0.0257453416149067,0.8313975155279503,0.8571428571428571,-0.025745341614906825
EXP-A1,binary,M4,r3f0,10,644,0.21415562732919255,0.02974534161490687,0.8313975155279503,0.8571428571428571,-0.025745341614906825
EXP-A1,binary,M4,r3f0,15,644,0.21415562732919255,0.044118012422360214,0.8313975155279503,0.8571428571428571,-0.025745341614906825
EXP-A1,binary,M4,r3f0,20,644,0.21415562732919255,0.04285093167701864,0.8313975155279503,0.8571428571428571,-0.025745341614906825
EXP-A1,binary,M4,r3f1,5,647,0.15798668315301392,0.04538176197836155,0.8541545595054094,0.8995363214837713,-0.045381761978361856
EXP-A1,binary,M4,r3f1,10,647,0.15798668315301392,0.048646058732612046,0.8541545595054094,0.8995363214837713,-0.045381761978361856
EXP-A1,binary,M4,r3f1,15,647,0.15798668315301392,0.0681205564142195,0.8541545595054094,0.8995363214837713,-0.045381761978361856
EXP-A1,binary,M4,r3f1,20,647,0.15798668315301392,0.06464605873261206,0.8541545595054094,0.8995363214837713,-0.045381761978361856
EXP-A1,binary,M4,r3f2,5,655,0.15865283664122137,0.09133129770992371,0.8170656488549618,0.9083969465648855,-0.09133129770992365
EXP-A1,binary,M4,r3f2,10,655,0.15865283664122137,0.09133129770992365,0.8170656488549618,0.9083969465648855,-0.09133129770992365
EXP-A1,binary,M4,r3f2,15,655,0.15865283664122137,0.09133129770992364,0.8170656488549618,0.9083969465648855,-0.09133129770992365
EXP-A1,binary,M4,r3f2,20,655,0.15865283664122137,0.09197251908396945,0.8170656488549618,0.9083969465648855,-0.09133129770992365
EXP-A1,binary,M4,r3f3,5,651,0.1535559078341014,0.08313978494623667,0.8385192012288786,0.9216589861751152,-0.08313978494623664
EXP-A1,binary,M4,r3f3,10,651,0.1535559078341014,0.08313978494623656,0.8385192012288786,0.9216589861751152,-0.08313978494623664
EXP-A1,binary,M4,r3f3,15,651,0.1535559078341014,0.08313978494623656,0.8385192012288786,0.9216589861751152,-0.08313978494623664
EXP-A1,binary,M4,r3f3,20,651,0.1535559078341014,0.08313978494623658,0.8385192012288786,0.9216589861751152,-0.08313978494623664
EXP-A1,binary,M4,r3f4,5,643,0.15704002488335925,0.07246034214618972,0.8357822706065319,0.9082426127527217,-0.0724603421461898
EXP-A1,binary,M4,r3f4,10,643,0.15704002488335925,0.07246034214618974,0.8357822706065319,0.9082426127527217,-0.0724603421461898
EXP-A1,binary,M4,r3f4,15,643,0.15704002488335925,0.07248522550544324,0.8357822706065319,0.9082426127527217,-0.0724603421461898
EXP-A1,binary,M4,r3f4,20,643,0.15704002488335925,0.07246034214618977,0.8357822706065319,0.9082426127527217,-0.0724603421461898
EXP-A1,binary,M4,r4f0,5,655,0.21875031450381677,0.036103816793893156,0.8203847328244275,0.8564885496183207,-0.036103816793893184
EXP-A1,binary,M4,r4f0,10,655,0.21875031450381677,0.05000916030534355,0.8203847328244275,0.8564885496183207,-0.036103816793893184
EXP-A1,binary,M4,r4f0,15,655,0.21875031450381677,0.06051908396946569,0.8203847328244275,0.8564885496183207,-0.036103816793893184
EXP-A1,binary,M4,r4f0,20,655,0.21875031450381677,0.06618625954198483,0.8203847328244275,0.8564885496183207,-0.036103816793893184
EXP-A1,binary,M4,r4f1,5,644,0.141742099378882,0.09068012422360242,0.837891304347826,0.9285714285714286,-0.09068012422360261
EXP-A1,binary,M4,r4f1,10,644,0.141742099378882,0.09068012422360254,0.837891304347826,0.9285714285714286,-0.09068012422360261
EXP-A1,binary,M4,r4f1,15,644,0.141742099378882,0.0914254658385094,0.837891304347826,0.9285714285714286,-0.09068012422360261
EXP-A1,binary,M4,r4f1,20,644,0.141742099378882,0.09068012422360251,0.837891304347826,0.9285714285714286,-0.09068012422360261
EXP-A1,binary,M4,r4f2,5,647,0.14750427202472952,0.06322102009273572,0.8455888717156105,0.9088098918083463,-0.06322102009273578
EXP-A1,binary,M4,r4f2,10,647,0.14750427202472952,0.0632210200927357,0.8455888717156105,0.9088098918083463,-0.06322102009273578
EXP-A1,binary,M4,r4f2,15,647,0.14750427202472952,0.0731066460587326,0.8455888717156105,0.9088098918083463,-0.06322102009273578
EXP-A1,binary,M4,r4f2,20,647,0.14750427202472952,0.07125811437403404,0.8455888717156105,0.9088098918083463,-0.06322102009273578
EXP-A1,binary,M4,r4f3,5,651,0.1593782365591398,0.07989554531490017,0.8310107526881721,0.9109062980030722,-0.07989554531490006
EXP-A1,binary,M4,r4f3,10,651,0.1593782365591398,0.07989554531490017,0.8310107526881721,0.9109062980030722,-0.07989554531490006
EXP-A1,binary,M4,r4f3,15,651,0.1593782365591398,0.0798955453149001,0.8310107526881721,0.9109062980030722,-0.07989554531490006
EXP-A1,binary,M4,r4f3,20,651,0.1593782365591398,0.07989554531490016,0.8310107526881721,0.9109062980030722,-0.07989554531490006
EXP-A1,binary,M4,r4f4,5,643,0.1791337604976672,0.04664385692068434,0.842936236391913,0.8895800933125972,-0.04664385692068429
EXP-A1,binary,M4,r4f4,10,643,0.1791337604976672,0.05283359253499229,0.842936236391913,0.8895800933125972,-0.04664385692068429
EXP-A1,binary,M4,r4f4,15,643,0.1791337604976672,0.05356765163297041,0.842936236391913,0.8895800933125972,-0.04664385692068429
EXP-A1,binary,M4,r4f4,20,643,0.1791337604976672,0.05874339035769825,0.842936236391913,0.8895800933125972,-0.04664385692068429
EXP-A1,binary,M5,r0f0,5,647,0.24981299997768133,0.08829066587161703,0.9059104494883095,0.8176197836166924,0.08829066587161705
EXP-A1,binary,M5,r0f0,10,647,0.24981299997768133,0.08829066587161698,0.9059104494883095,0.8176197836166924,0.08829066587161705
EXP-A1,binary,M5,r0f0,15,647,0.24981299997768133,0.08829066587161707,0.9059104494883095,0.8176197836166924,0.08829066587161705
EXP-A1,binary,M5,r0f0,20,647,0.24981299997768133,0.08829066587161713,0.9059104494883095,0.8176197836166924,0.08829066587161705
EXP-A1,binary,M5,r0f1,5,651,0.15734658988183498,0.021523313465118182,0.9075505891323625,0.8970814132104454,0.010469175921917095
EXP-A1,binary,M5,r0f1,10,651,0.15734658988183498,0.021523313465118273,0.9075505891323625,0.8970814132104454,0.010469175921917095
EXP-A1,binary,M5,r0f1,15,651,0.15734658988183498,0.024732675882945827,0.9075505891323625,0.8970814132104454,0.010469175921917095
EXP-A1,binary,M5,r0f1,20,651,0.15734658988183498,0.027857430527431334,0.9075505891323625,0.8970814132104454,0.010469175921917095
EXP-A1,binary,M5,r0f2,5,644,0.13770349523679365,0.009529086757933361,0.9127553994207849,0.90527950310559,0.007475896315194852
EXP-A1,binary,M5,r0f2,10,644,0.13770349523679365,0.016751588377321054,0.9127553994207849,0.90527950310559,0.007475896315194852
EXP-A1,binary,M5,r0f2,15,644,0.13770349523679365,0.017724927408137577,0.9127553994207849,0.90527950310559,0.007475896315194852
EXP-A1,binary,M5,r0f2,20,644,0.13770349523679365,0.018863090270738313,0.9127553994207849,0.90527950310559,0.007475896315194852
EXP-A1,binary,M5,r0f3,5,655,0.17753488218334668,0.014595596522559751,0.8875178870837136,0.8763358778625954,0.011182009221118228
EXP-A1,binary,M5,r0f3,10,655,0.17753488218334668,0.02348191145076035,0.8875178870837136,0.8763358778625954,0.011182009221118228
EXP-A1,binary,M5,r0f3,15,655,0.17753488218334668,0.03380796555846414,0.8875178870837136,0.8763358778625954,0.011182009221118228
EXP-A1,binary,M5,r0f3,20,655,0.17753488218334668,0.03824284737990055,0.8875178870837136,0.8763358778625954,0.011182009221118228
EXP-A1,binary,M5,r0f4,5,643,0.18886627019421418,0.038151889150640286,0.9090694630231131,0.8709175738724728,0.03815188915064027
EXP-A1,binary,M5,r0f4,10,643,0.18886627019421418,0.03815188915064025,0.9090694630231131,0.8709175738724728,0.03815188915064027
EXP-A1,binary,M5,r0f4,15,643,0.18886627019421418,0.05028781404602562,0.9090694630231131,0.8709175738724728,0.03815188915064027
EXP-A1,binary,M5,r0f4,20,643,0.18886627019421418,0.043268281920420176,0.9090694630231131,0.8709175738724728,0.03815188915064027
EXP-A1,binary,M5,r1f0,5,647,0.24329774307391605,0.054912720305972315,0.8756236940308565,0.8207109737248841,0.054912720305972385
EXP-A1,binary,M5,r1f0,10,647,0.24329774307391605,0.05491272030597235,0.8756236940308565,0.8207109737248841,0.054912720305972385
EXP-A1,binary,M5,r1f0,15,647,0.24329774307391605,0.05491272030597241,0.8756236940308565,0.8207109737248841,0.054912720305972385
EXP-A1,binary,M5,r1f0,20,647,0.24329774307391605,0.062414743654224586,0.8756236940308565,0.8207109737248841,0.054912720305972385
EXP-A1,binary,M5,r1f1,5,655,0.1762991308731913,0.029516457059535664,0.8997454646931233,0.8702290076335878,0.02951645705953554
EXP-A1,binary,M5,r1f1,10,655,0.1762991308731913,0.02951645705953561,0.8997454646931233,0.8702290076335878,0.02951645705953554
EXP-A1,binary,M5,r1f1,15,655,0.1762991308731913,0.03070952339675865,0.8997454646931233,0.8702290076335878,0.02951645705953554
EXP-A1,binary,M5,r1f1,20,655,0.1762991308731913,0.03277461498432382,0.8997454646931233,0.8702290076335878,0.02951645705953554
EXP-A1,binary,M5,r1f2,5,644,0.11952266357434412,0.013344011998287185,0.9134492387558869,0.9254658385093167,-0.012016599753429835
EXP-A1,binary,M5,r1f2,10,644,0.11952266357434412,0.016452189902064325,0.9134492387558869,0.9254658385093167,-0.012016599753429835
EXP-A1,binary,M5,r1f2,15,644,0.11952266357434412,0.02077439527259177,0.9134492387558869,0.9254658385093167,-0.012016599753429835
EXP-A1,binary,M5,r1f2,20,644,0.11952266357434412,0.037496622445080785,0.9134492387558869,0.9254658385093167,-0.012016599753429835
EXP-A1,binary,M5,r1f3,5,651,0.16833372719041492,0.03627574762979634,0.9160313863182878,0.8970814132104454,0.01894997310784241
EXP-A1,binary,M5,r1f3,10,651,0.16833372719041492,0.03627574762979645,0.9160313863182878,0.8970814132104454,0.01894997310784241
EXP-A1,binary,M5,r1f3,15,651,0.16833372719041492,0.04243423384367112,0.9160313863182878,0.8970814132104454,0.01894997310784241
EXP-A1,binary,M5,r1f3,20,651,0.16833372719041492,0.04120970790268941,0.9160313863182878,0.8970814132104454,0.01894997310784241
EXP-A1,binary,M5,r1f4,5,643,0.13914258508456165,0.0068055123668984505,0.9057168653995578,0.8989113530326595,0.006805512366898303
EXP-A1,binary,M5,r1f4,10,643,0.13914258508456165,0.015114443485041209,0.9057168653995578,0.8989113530326595,0.006805512366898303
EXP-A1,binary,M5,r1f4,15,643,0.13914258508456165,0.019008472635744126,0.9057168653995578,0.8989113530326595,0.006805512366898303
EXP-A1,binary,M5,r1f4,20,643,0.13914258508456165,0.020175000789360374,0.9057168653995578,0.8989113530326595,0.006805512366898303
EXP-A1,binary,M5,r2f0,5,644,0.252465801846336,0.06484870993674799,0.8905135868410005,0.8260869565217391,0.06442663031926132
EXP-A1,binary,M5,r2f0,10,644,0.252465801846336,0.06484870993674799,0.8905135868410005,0.8260869565217391,0.06442663031926132
EXP-A1,binary,M5,r2f0,15,644,0.252465801846336,0.07318731133560062,0.8905135868410005,0.8260869565217391,0.06442663031926132
EXP-A1,binary,M5,r2f0,20,644,0.252465801846336,0.06484870993674807,0.8905135868410005,0.8260869565217391,0.06442663031926132
EXP-A1,binary,M5,r2f1,5,651,0.16256261125994176,0.025749858500490636,0.8981784985518267,0.880184331797235,0.017994166754591756
EXP-A1,binary,M5,r2f1,10,651,0.16256261125994176,0.035245639902017185,0.8981784985518267,0.880184331797235,0.017994166754591756
EXP-A1,binary,M5,r2f1,15,651,0.16256261125994176,0.03751432127989021,0.8981784985518267,0.880184331797235,0.017994166754591756
EXP-A1,binary,M5,r2f1,20,651,0.16256261125994176,0.03858621833437028,0.8981784985518267,0.880184331797235,0.017994166754591756
EXP-A1,binary,M5,r2f2,5,655,0.1299430522438633,0.008516822665130703,0.9028718841496032,0.9099236641221374,-0.007051779972534256
EXP-A1,binary,M5,r2f2,10,655,0.1299430522438633,0.015716329900064826,0.9028718841496032,0.9099236641221374,-0.007051779972534256
EXP-A1,binary,M5,r2f2,15,655,0.1299430522438633,0.016837325176434027,0.9028718841496032,0.9099236641221374,-0.007051779972534256
EXP-A1,binary,M5,r2f2,20,655,0.1299430522438633,0.0199608029348908,0.9028718841496032,0.9099236641221374,-0.007051779972534256
EXP-A1,binary,M5,r2f3,5,643,0.15182055833566124,0.021712439063971724,0.911960618782181,0.9004665629860031,0.011494055796177904
EXP-A1,binary,M5,r2f3,10,643,0.15182055833566124,0.022073590293370048,0.911960618782181,0.9004665629860031,0.011494055796177904
